c_simulacion,c_cuota,d_vencimiento,a_cuotapagada,d_pago,a_rutcliente,a_tipocliente,a_fechaalta,n_totalfinanciar,n_precio,n_pie,n_plazo,n_tasamensual,a_marca,a_modelo,a_tipocredito,a_nombreproducto,a_seguro,total_cuotas,cuotas_pagadas,cuotas_vencidas_np,cuotas_futuras_np,cuotas_pagadas_con_atraso,max_dias_atraso,estado_pago_credito,pct_pie,tiene_atraso,pagada,dias_atraso,mora
901882,5,2026-01-09,N,2000-01-01,93254043-6,NATURAL,,10467947,14318000,5670000,47,2.1,MARCA_11,MODELO_34,TIPO_01,PRODUCTO_01,SEGURO_01,47,4,4,39,4,20,En Mora Real,39.6,1,0,0,1
901882,6,2026-02-09,N,2000-01-01,93254043-6,NATURAL,,10467947,14318000,5670000,47,2.1,MARCA_11,MODELO_34,TIPO_01,PRODUCTO_01,SEGURO_01,47,4,4,39,4,20,En Mora Real,39.6,1,0,0,1
901882,7,2026-03-12,N,2000-01-01,93254043-6,NATURAL,,10467947,14318000,5670000,47,2.1,MARCA_11,MODELO_34,TIPO_01,PRODUCTO_01,SEGURO_01,47,4,4,39,4,20,En Mora Real,39.6,1,0,0,1
901882,8,2026-04-12,N,2000-01-01,93254043-6,NATURAL,,10467947,14318000,5670000,47,2.1,MARCA_11,MODELO_34,TIPO_01,PRODUCTO_01,SEGURO_01,47,4,4,39,4,20,En Mora Real,39.6,1,0,0,1
901882,9,2026-05-13,N,2000-01-01,93254043-6,NATURAL,,10467947,14318000,5670000,47,2.1,MARCA_11,MODELO_34,TIPO_01,PRODUCTO_01,SEGURO_01,47,4,4,39,4,20,En Mora Real,39.6,1,0,0,1
901882,10,2026-06-13,N,2000-01-01,93254043-6,NATURAL,,10467947,14318000,5670000,47,2.1,MARCA_11,MODELO_34,TIPO_01,PRODUCTO_01,SEGURO_01,47,4,4,39,4,20,En Mora Real,39.6,1,0,0,1
901882,11,2026-07-14,N,2000-01-01,93254043-6,NATURAL,,10467947,14318000,5670000,47,2.1,MARCA_11,MODELO_34,TIPO_01,PRODUCTO_01,SEGURO_01,47,4,4,39,4,20,En Mora Real,39.6,1,0,0,1
901882,12,2026-08-14,N,2000-01-01,93254043-6,NATURAL,,10467947,14318000,5670000,47,2.1,MARCA_11,MODELO_34,TIPO_01,PRODUCTO_01,SEGURO_01,47,4,4,39,4,20,En Mora Real,39.6,1,0,0,1
901882,13,2026-09-14,N,2000-01-01,93254043-6,NATURAL,,10467947,14318000,5670000,47,2.1,MARCA_11,MODELO_34,TIPO_01,PRODUCTO_01,SEGURO_01,47,4,4,39,4,20,En Mora Real,39.6,1,0,0,1
901882,14,2026-10-15,N,2000-01-01,93254043-6,NATURAL,,10467947,14318000,5670000,47,2.1,MARCA_11,MODELO_34,TIPO_01,PRODUCTO_01,SEGURO_01,47,4,4,39,4,20,En Mora Real,39.6,1,0,0,1
901882,15,2026-11-15,N,2000-01-01,93254043-6,NATURAL,,10467947,14318000,5670000,47,2.1,MARCA_11,MODELO_34,TIPO_01,PRODUCTO_01,SEGURO_01,47,4,4,39,4,20,En Mora Real,39.6,1,0,0,1
901882,16,2026-12-16,N,2000-01-01,93254043-6,NATURAL,,10467947,14318000,5670000,47,2.1,MARCA_11,MODELO_34,TIPO_01,PRODUCTO_01,SEGURO_01,47,4,4,39,4,20,En Mora Real,39.6,1,0,0,1
901882,17,2027-01-16,N,2000-01-01,93254043-6,NATURAL,,10467947,14318000,5670000,47,2.1,MARCA_11,MODELO_34,TIPO_01,PRODUCTO_01,SEGURO_01,47,4,4,39,4,20,En Mora Real,39.6,1,0,0,1
901882,18,2027-02-16,N,2000-01-01,93254043-6,NATURAL,,10467947,14318000,5670000,47,2.1,MARCA_11,MODELO_34,TIPO_01,PRODUCTO_01,SEGURO_01,47,4,4,39,4,20,En Mora Real,39.6,1,0,0,1
901882,19,2027-03-19,N,2000-01-01,93254043-6,NATURAL,,10467947,14318000,5670000,47,2.1,MARCA_11,MODELO_34,TIPO_01,PRODUCTO_01,SEGURO_01,47,4,4,39,4,20,En Mora Real,39.6,1,0,0,1
901882,20,2027-04-19,N,2000-01-01,93254043-6,NATURAL,,10467947,14318000,5670000,47,2.1,MARCA_11,MODELO_34,TIPO_01,PRODUCTO_01,SEGURO_01,47,4,4,39,4,20,En Mora Real,39.6,1,0,0,1
901882,21,2027-05-20,N,2000-01-01,93254043-6,NATURAL,,10467947,14318000,5670000,47,2.1,MARCA_11,MODELO_34,TIPO_01,PRODUCTO_01,SEGURO_01,47,4,4,39,4,20,En Mora Real,39.6,1,0,0,1
901882,22,2027-06-20,N,2000-01-01,93254043-6,NATURAL,,10467947,14318000,5670000,47,2.1,MARCA_11,MODELO_34,TIPO_01,PRODUCTO_01,SEGURO_01,47,4,4,39,4,20,En Mora Real,39.6,1,0,0,1
901882,23,2027-07-21,N,2000-01-01,93254043-6,NATURAL,,10467947,14318000,5670000,47,2.1,MARCA_11,MODELO_34,TIPO_01,PRODUCTO_01,SEGURO_01,47,4,4,39,4,20,En Mora Real,39.6,1,0,0,1
901882,24,2027-08-21,N,2000-01-01,93254043-6,NATURAL,,10467947,14318000,5670000,47,2.1,MARCA_11,MODELO_34,TIPO_01,PRODUCTO_01,SEGURO_01,47,4,4,39,4,20,En Mora Real,39.6,1,0,0,1
901882,25,2027-09-21,N,2000-01-01,93254043-6,NATURAL,,10467947,14318000,5670000,47,2.1,MARCA_11,MODELO_34,TIPO_01,PRODUCTO_01,SEGURO_01,47,4,4,39,4,20,En Mora Real,39.6,1,0,0,1
901882,26,2027-10-22,N,2000-01-01,93254043-6,NATURAL,,10467947,14318000,5670000,47,2.1,MARCA_11,MODELO_34,TIPO_01,PRODUCTO_01,SEGURO_01,47,4,4,39,4,20,En Mora Real,39.6,1,0,0,1
901882,27,2027-11-22,N,2000-01-01,93254043-6,NATURAL,,10467947,14318000,5670000,47,2.1,MARCA_11,MODELO_34,TIPO_01,PRODUCTO_01,SEGURO_01,47,4,4,39,4,20,En Mora Real,39.6,1,0,0,1
901882,28,2027-12-23,N,2000-01-01,93254043-6,NATURAL,,10467947,14318000,5670000,47,2.1,MARCA_11,MODELO_34,TIPO_01,PRODUCTO_01,SEGURO_01,47,4,4,39,4,20,En Mora Real,39.6,1,0,0,1
901882,29,2028-01-23,N,2000-01-01,93254043-6,NATURAL,,10467947,14318000,5670000,47,2.1,MARCA_11,MODELO_34,TIPO_01,PRODUCTO_01,SEGURO_01,47,4,4,39,4,20,En Mora Real,39.6,1,0,0,1
901882,30,2028-02-23,N,2000-01-01,93254043-6,NATURAL,,10467947,14318000,5670000,47,2.1,MARCA_11,MODELO_34,TIPO_01,PRODUCTO_01,SEGURO_01,47,4,4,39,4,20,En Mora Real,39.6,1,0,0,1
901882,31,2028-03-25,N,2000-01-01,93254043-6,NATURAL,,10467947,14318000,5670000,47,2.1,MARCA_11,MODELO_34,TIPO_01,PRODUCTO_01,SEGURO_01,47,4,4,39,4,20,En Mora Real,39.6,1,0,0,1
901882,32,2028-04-25,N,2000-01-01,93254043-6,NATURAL,,10467947,14318000,5670000,47,2.1,MARCA_11,MODELO_34,TIPO_01,PRODUCTO_01,SEGURO_01,47,4,4,39,4,20,En Mora Real,39.6,1,0,0,1
901882,33,2028-05-26,N,2000-01-01,93254043-6,NATURAL,,10467947,14318000,5670000,47,2.1,MARCA_11,MODELO_34,TIPO_01,PRODUCTO_01,SEGURO_01,47,4,4,39,4,20,En Mora Real,39.6,1,0,0,1
901882,34,2028-06-26,N,2000-01-01,93254043-6,NATURAL,,10467947,14318000,5670000,47,2.1,MARCA_11,MODELO_34,TIPO_01,PRODUCTO_01,SEGURO_01,47,4,4,39,4,20,En Mora Real,39.6,1,0,0,1
901882,35,2028-07-27,N,2000-01-01,93254043-6,NATURAL,,10467947,14318000,5670000,47,2.1,MARCA_11,MODELO_34,TIPO_01,PRODUCTO_01,SEGURO_01,47,4,4,39,4,20,En Mora Real,39.6,1,0,0,1
901882,36,2028-08-27,N,2000-01-01,93254043-6,NATURAL,,10467947,14318000,5670000,47,2.1,MARCA_11,MODELO_34,TIPO_01,PRODUCTO_01,SEGURO_01,47,4,4,39,4,20,En Mora Real,39.6,1,0,0,1
901882,37,2028-09-27,N,2000-01-01,93254043-6,NATURAL,,10467947,14318000,5670000,47,2.1,MARCA_11,MODELO_34,TIPO_01,PRODUCTO_01,SEGURO_01,47,4,4,39,4,20,En Mora Real,39.6,1,0,0,1
901882,38,2028-10-28,N,2000-01-01,93254043-6,NATURAL,,10467947,14318000,5670000,47,2.1,MARCA_11,MODELO_34,TIPO_01,PRODUCTO_01,SEGURO_01,47,4,4,39,4,20,En Mora Real,39.6,1,0,0,1
901882,39,2028-11-28,N,2000-01-01,93254043-6,NATURAL,,10467947,14318000,5670000,47,2.1,MARCA_11,MODELO_34,TIPO_01,PRODUCTO_01,SEGURO_01,47,4,4,39,4,20,En Mora Real,39.6,1,0,0,1
901882,40,2028-12-29,N,2000-01-01,93254043-6,NATURAL,,10467947,14318000,5670000,47,2.1,MARCA_11,MODELO_34,TIPO_01,PRODUCTO_01,SEGURO_01,47,4,4,39,4,20,En Mora Real,39.6,1,0,0,1
901882,41,2029-01-29,N,2000-01-01,93254043-6,NATURAL,,10467947,14318000,5670000,47,2.1,MARCA_11,MODELO_34,TIPO_01,PRODUCTO_01,SEGURO_01,47,4,4,39,4,20,En Mora Real,39.6,1,0,0,1
901882,42,2029-03-01,N,2000-01-01,93254043-6,NATURAL,,10467947,14318000,5670000,47,2.1,MARCA_11,MODELO_34,TIPO_01,PRODUCTO_01,SEGURO_01,47,4,4,39,4,20,En Mora Real,39.6,1,0,0,1
901882,43,2029-04-01,N,2000-01-01,93254043-6,NATURAL,,10467947,14318000,5670000,47,2.1,MARCA_11,MODELO_34,TIPO_01,PRODUCTO_01,SEGURO_01,47,4,4,39,4,20,En Mora Real,39.6,1,0,0,1
901882,44,2029-05-02,N,2000-01-01,93254043-6,NATURAL,,10467947,14318000,5670000,47,2.1,MARCA_11,MODELO_34,TIPO_01,PRODUCTO_01,SEGURO_01,47,4,4,39,4,20,En Mora Real,39.6,1,0,0,1
901882,45,2029-06-02,N,2000-01-01,93254043-6,NATURAL,,10467947,14318000,5670000,47,2.1,MARCA_11,MODELO_34,TIPO_01,PRODUCTO_01,SEGURO_01,47,4,4,39,4,20,En Mora Real,39.6,1,0,0,1
901882,46,2029-07-03,N,2000-01-01,93254043-6,NATURAL,,10467947,14318000,5670000,47,2.1,MARCA_11,MODELO_34,TIPO_01,PRODUCTO_01,SEGURO_01,47,4,4,39,4,20,En Mora Real,39.6,1,0,0,1
901882,47,2029-08-03,N,2000-01-01,93254043-6,NATURAL,,10467947,14318000,5670000,47,2.1,MARCA_11,MODELO_34,TIPO_01,PRODUCTO_01,SEGURO_01,47,4,4,39,4,20,En Mora Real,39.6,1,0,0,1
901883,1,2026-02-02,S,2026-02-20,97235125-3,NATURAL,,7953653,15799000,8879000,36,2.59,MARCA_06,MODELO_38,TIPO_01,PRODUCTO_02,SEGURO_01,36,4,0,32,1,18,En Mora Real,56.2,1,1,18,1
901883,2,2026-03-05,S,2026-03-05,97235125-3,NATURAL,,7953653,15799000,8879000,36,2.59,MARCA_06,MODELO_38,TIPO_01,PRODUCTO_02,SEGURO_01,36,4,0,32,1,18,En Mora Real,56.2,1,1,0,1
901883,3,2026-04-05,S,2026-03-29,97235125-3,NATURAL,,7953653,15799000,8879000,36,2.59,MARCA_06,MODELO_38,TIPO_01,PRODUCTO_02,SEGURO_01,36,4,0,32,1,18,En Mora Real,56.2,1,1,-7,1
901883,4,2026-05-06,S,2026-05-06,97235125-3,NATURAL,,7953653,15799000,8879000,36,2.59,MARCA_06,MODELO_38,TIPO_01,PRODUCTO_02,SEGURO_01,36,4,0,32,1,18,En Mora Real,56.2,1,1,0,1
901883,5,2026-06-06,N,2000-01-01,97235125-3,NATURAL,,7953653,15799000,8879000,36,2.59,MARCA_06,MODELO_38,TIPO_01,PRODUCTO_02,SEGURO_01,36,4,0,32,1,18,En Mora Real,56.2,1,0,0,1
901883,6,2026-07-07,N,2000-01-01,97235125-3,NATURAL,,7953653,15799000,8879000,36,2.59,MARCA_06,MODELO_38,TIPO_01,PRODUCTO_02,SEGURO_01,36,4,0,32,1,18,En Mora Real,56.2,1,0,0,1
901883,7,2026-08-07,N,2000-01-01,97235125-3,NATURAL,,7953653,15799000,8879000,36,2.59,MARCA_06,MODELO_38,TIPO_01,PRODUCTO_02,SEGURO_01,36,4,0,32,1,18,En Mora Real,56.2,1,0,0,1
901883,8,2026-09-07,N,2000-01-01,97235125-3,NATURAL,,7953653,15799000,8879000,36,2.59,MARCA_06,MODELO_38,TIPO_01,PRODUCTO_02,SEGURO_01,36,4,0,32,1,18,En Mora Real,56.2,1,0,0,1
901883,9,2026-10-08,N,2000-01-01,97235125-3,NATURAL,,7953653,15799000,8879000,36,2.59,MARCA_06,MODELO_38,TIPO_01,PRODUCTO_02,SEGURO_01,36,4,0,32,1,18,En Mora Real,56.2,1,0,0,1
901883,10,2026-11-08,N,2000-01-01,97235125-3,NATURAL,,7953653,15799000,8879000,36,2.59,MARCA_06,MODELO_38,TIPO_01,PRODUCTO_02,SEGURO_01,36,4,0,32,1,18,En Mora Real,56.2,1,0,0,1
901883,11,2026-12-09,N,2000-01-01,97235125-3,NATURAL,,7953653,15799000,8879000,36,2.59,MARCA_06,MODELO_38,TIPO_01,PRODUCTO_02,SEGURO_01,36,4,0,32,1,18,En Mora Real,56.2,1,0,0,1
901883,12,2027-01-09,N,2000-01-01,97235125-3,NATURAL,,7953653,15799000,8879000,36,2.59,MARCA_06,MODELO_38,TIPO_01,PRODUCTO_02,SEGURO_01,36,4,0,32,1,18,En Mora Real,56.2,1,0,0,1
901883,13,2027-02-09,N,2000-01-01,97235125-3,NATURAL,,7953653,15799000,8879000,36,2.59,MARCA_06,MODELO_38,TIPO_01,PRODUCTO_02,SEGURO_01,36,4,0,32,1,18,En Mora Real,56.2,1,0,0,1
901883,14,2027-03-12,N,2000-01-01,97235125-3,NATURAL,,7953653,15799000,8879000,36,2.59,MARCA_06,MODELO_38,TIPO_01,PRODUCTO_02,SEGURO_01,36,4,0,32,1,18,En Mora Real,56.2,1,0,0,1
901883,15,2027-04-12,N,2000-01-01,97235125-3,NATURAL,,7953653,15799000,8879000,36,2.59,MARCA_06,MODELO_38,TIPO_01,PRODUCTO_02,SEGURO_01,36,4,0,32,1,18,En Mora Real,56.2,1,0,0,1
901883,16,2027-05-13,N,2000-01-01,97235125-3,NATURAL,,7953653,15799000,8879000,36,2.59,MARCA_06,MODELO_38,TIPO_01,PRODUCTO_02,SEGURO_01,36,4,0,32,1,18,En Mora Real,56.2,1,0,0,1
901883,17,2027-06-13,N,2000-01-01,97235125-3,NATURAL,,7953653,15799000,8879000,36,2.59,MARCA_06,MODELO_38,TIPO_01,PRODUCTO_02,SEGURO_01,36,4,0,32,1,18,En Mora Real,56.2,1,0,0,1
901883,18,2027-07-14,N,2000-01-01,97235125-3,NATURAL,,7953653,15799000,8879000,36,2.59,MARCA_06,MODELO_38,TIPO_01,PRODUCTO_02,SEGURO_01,36,4,0,32,1,18,En Mora Real,56.2,1,0,0,1
901883,19,2027-08-14,N,2000-01-01,97235125-3,NATURAL,,7953653,15799000,8879000,36,2.59,MARCA_06,MODELO_38,TIPO_01,PRODUCTO_02,SEGURO_01,36,4,0,32,1,18,En Mora Real,56.2,1,0,0,1
901883,20,2027-09-14,N,2000-01-01,97235125-3,NATURAL,,7953653,15799000,8879000,36,2.59,MARCA_06,MODELO_38,TIPO_01,PRODUCTO_02,SEGURO_01,36,4,0,32,1,18,En Mora Real,56.2,1,0,0,1
901883,21,2027-10-15,N,2000-01-01,97235125-3,NATURAL,,7953653,15799000,8879000,36,2.59,MARCA_06,MODELO_38,TIPO_01,PRODUCTO_02,SEGURO_01,36,4,0,32,1,18,En Mora Real,56.2,1,0,0,1
901883,22,2027-11-15,N,2000-01-01,97235125-3,NATURAL,,7953653,15799000,8879000,36,2.59,MARCA_06,MODELO_38,TIPO_01,PRODUCTO_02,SEGURO_01,36,4,0,32,1,18,En Mora Real,56.2,1,0,0,1
901883,23,2027-12-16,N,2000-01-01,97235125-3,NATURAL,,7953653,15799000,8879000,36,2.59,MARCA_06,MODELO_38,TIPO_01,PRODUCTO_02,SEGURO_01,36,4,0,32,1,18,En Mora Real,56.2,1,0,0,1
901883,24,2028-01-16,N,2000-01-01,97235125-3,NATURAL,,7953653,15799000,8879000,36,2.59,MARCA_06,MODELO_38,TIPO_01,PRODUCTO_02,SEGURO_01,36,4,0,32,1,18,En Mora Real,56.2,1,0,0,1
901883,25,2028-02-16,N,2000-01-01,97235125-3,NATURAL,,7953653,15799000,8879000,36,2.59,MARCA_06,MODELO_38,TIPO_01,PRODUCTO_02,SEGURO_01,36,4,0,32,1,18,En Mora Real,56.2,1,0,0,1
901883,26,2028-03-18,N,2000-01-01,97235125-3,NATURAL,,7953653,15799000,8879000,36,2.59,MARCA_06,MODELO_38,TIPO_01,PRODUCTO_02,SEGURO_01,36,4,0,32,1,18,En Mora Real,56.2,1,0,0,1
901883,27,2028-04-18,N,2000-01-01,97235125-3,NATURAL,,7953653,15799000,8879000,36,2.59,MARCA_06,MODELO_38,TIPO_01,PRODUCTO_02,SEGURO_01,36,4,0,32,1,18,En Mora Real,56.2,1,0,0,1
901883,28,2028-05-19,N,2000-01-01,97235125-3,NATURAL,,7953653,15799000,8879000,36,2.59,MARCA_06,MODELO_38,TIPO_01,PRODUCTO_02,SEGURO_01,36,4,0,32,1,18,En Mora Real,56.2,1,0,0,1
901883,29,2028-06-19,N,2000-01-01,97235125-3,NATURAL,,7953653,15799000,8879000,36,2.59,MARCA_06,MODELO_38,TIPO_01,PRODUCTO_02,SEGURO_01,36,4,0,32,1,18,En Mora Real,56.2,1,0,0,1
901883,30,2028-07-20,N,2000-01-01,97235125-3,NATURAL,,7953653,15799000,8879000,36,2.59,MARCA_06,MODELO_38,TIPO_01,PRODUCTO_02,SEGURO_01,36,4,0,32,1,18,En Mora Real,56.2,1,0,0,1
901883,31,2028-08-20,N,2000-01-01,97235125-3,NATURAL,,7953653,15799000,8879000,36,2.59,MARCA_06,MODELO_38,TIPO_01,PRODUCTO_02,SEGURO_01,36,4,0,32,1,18,En Mora Real,56.2,1,0,0,1
901883,32,2028-09-20,N,2000-01-01,97235125-3,NATURAL,,7953653,15799000,8879000,36,2.59,MARCA_06,MODELO_38,TIPO_01,PRODUCTO_02,SEGURO_01,36,4,0,32,1,18,En Mora Real,56.2,1,0,0,1
901883,33,2028-10-21,N,2000-01-01,97235125-3,NATURAL,,7953653,15799000,8879000,36,2.59,MARCA_06,MODELO_38,TIPO_01,PRODUCTO_02,SEGURO_01,36,4,0,32,1,18,En Mora Real,56.2,1,0,0,1
901883,34,2028-11-21,N,2000-01-01,97235125-3,NATURAL,,7953653,15799000,8879000,36,2.59,MARCA_06,MODELO_38,TIPO_01,PRODUCTO_02,SEGURO_01,36,4,0,32,1,18,En Mora Real,56.2,1,0,0,1
901883,35,2028-12-22,N,2000-01-01,97235125-3,NATURAL,,7953653,15799000,8879000,36,2.59,MARCA_06,MODELO_38,TIPO_01,PRODUCTO_02,SEGURO_01,36,4,0,32,1,18,En Mora Real,56.2,1,0,0,1
901883,36,2029-01-22,N,2000-01-01,97235125-3,NATURAL,,7953653,15799000,8879000,36,2.59,MARCA_06,MODELO_38,TIPO_01,PRODUCTO_02,SEGURO_01,36,4,0,32,1,18,En Mora Real,56.2,1,0,0,1
901884,1,2025-09-27,S,2025-09-29,98235947-3,NATURAL,,3640158,14333000,11266000,48,1.33,MARCA_12,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,48,5,3,40,5,20,En Mora Real,78.6,1,1,2,1
901884,2,2025-10-28,S,2025-11-02,98235947-3,NATURAL,,3640158,14333000,11266000,48,1.33,MARCA_12,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,48,5,3,40,5,20,En Mora Real,78.6,1,1,5,1
901884,3,2025-11-28,S,2025-12-18,98235947-3,NATURAL,,3640158,14333000,11266000,48,1.33,MARCA_12,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,48,5,3,40,5,20,En Mora Real,78.6,1,1,20,1
901884,4,2025-12-29,S,2026-01-05,98235947-3,NATURAL,,3640158,14333000,11266000,48,1.33,MARCA_12,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,48,5,3,40,5,20,En Mora Real,78.6,1,1,7,1
901884,5,2026-01-29,S,2026-02-07,98235947-3,NATURAL,,3640158,14333000,11266000,48,1.33,MARCA_12,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,48,5,3,40,5,20,En Mora Real,78.6,1,1,9,1
901884,6,2026-03-01,N,2000-01-01,98235947-3,NATURAL,,3640158,14333000,11266000,48,1.33,MARCA_12,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,48,5,3,40,5,20,En Mora Real,78.6,1,0,0,1
901884,7,2026-04-01,N,2000-01-01,98235947-3,NATURAL,,3640158,14333000,11266000,48,1.33,MARCA_12,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,48,5,3,40,5,20,En Mora Real,78.6,1,0,0,1
901884,8,2026-05-02,N,2000-01-01,98235947-3,NATURAL,,3640158,14333000,11266000,48,1.33,MARCA_12,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,48,5,3,40,5,20,En Mora Real,78.6,1,0,0,1
901884,9,2026-06-02,N,2000-01-01,98235947-3,NATURAL,,3640158,14333000,11266000,48,1.33,MARCA_12,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,48,5,3,40,5,20,En Mora Real,78.6,1,0,0,1
901884,10,2026-07-03,N,2000-01-01,98235947-3,NATURAL,,3640158,14333000,11266000,48,1.33,MARCA_12,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,48,5,3,40,5,20,En Mora Real,78.6,1,0,0,1
901884,11,2026-08-03,N,2000-01-01,98235947-3,NATURAL,,3640158,14333000,11266000,48,1.33,MARCA_12,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,48,5,3,40,5,20,En Mora Real,78.6,1,0,0,1
901884,12,2026-09-03,N,2000-01-01,98235947-3,NATURAL,,3640158,14333000,11266000,48,1.33,MARCA_12,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,48,5,3,40,5,20,En Mora Real,78.6,1,0,0,1
901884,13,2026-10-04,N,2000-01-01,98235947-3,NATURAL,,3640158,14333000,11266000,48,1.33,MARCA_12,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,48,5,3,40,5,20,En Mora Real,78.6,1,0,0,1
901884,14,2026-11-04,N,2000-01-01,98235947-3,NATURAL,,3640158,14333000,11266000,48,1.33,MARCA_12,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,48,5,3,40,5,20,En Mora Real,78.6,1,0,0,1
901884,15,2026-12-05,N,2000-01-01,98235947-3,NATURAL,,3640158,14333000,11266000,48,1.33,MARCA_12,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,48,5,3,40,5,20,En Mora Real,78.6,1,0,0,1
901884,16,2027-01-05,N,2000-01-01,98235947-3,NATURAL,,3640158,14333000,11266000,48,1.33,MARCA_12,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,48,5,3,40,5,20,En Mora Real,78.6,1,0,0,1
901884,17,2027-02-05,N,2000-01-01,98235947-3,NATURAL,,3640158,14333000,11266000,48,1.33,MARCA_12,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,48,5,3,40,5,20,En Mora Real,78.6,1,0,0,1
901884,18,2027-03-08,N,2000-01-01,98235947-3,NATURAL,,3640158,14333000,11266000,48,1.33,MARCA_12,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,48,5,3,40,5,20,En Mora Real,78.6,1,0,0,1
901884,19,2027-04-08,N,2000-01-01,98235947-3,NATURAL,,3640158,14333000,11266000,48,1.33,MARCA_12,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,48,5,3,40,5,20,En Mora Real,78.6,1,0,0,1
901884,20,2027-05-09,N,2000-01-01,98235947-3,NATURAL,,3640158,14333000,11266000,48,1.33,MARCA_12,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,48,5,3,40,5,20,En Mora Real,78.6,1,0,0,1
901884,21,2027-06-09,N,2000-01-01,98235947-3,NATURAL,,3640158,14333000,11266000,48,1.33,MARCA_12,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,48,5,3,40,5,20,En Mora Real,78.6,1,0,0,1
901884,22,2027-07-10,N,2000-01-01,98235947-3,NATURAL,,3640158,14333000,11266000,48,1.33,MARCA_12,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,48,5,3,40,5,20,En Mora Real,78.6,1,0,0,1
901884,23,2027-08-10,N,2000-01-01,98235947-3,NATURAL,,3640158,14333000,11266000,48,1.33,MARCA_12,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,48,5,3,40,5,20,En Mora Real,78.6,1,0,0,1
901884,24,2027-09-10,N,2000-01-01,98235947-3,NATURAL,,3640158,14333000,11266000,48,1.33,MARCA_12,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,48,5,3,40,5,20,En Mora Real,78.6,1,0,0,1
901884,25,2027-10-11,N,2000-01-01,98235947-3,NATURAL,,3640158,14333000,11266000,48,1.33,MARCA_12,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,48,5,3,40,5,20,En Mora Real,78.6,1,0,0,1
901884,26,2027-11-11,N,2000-01-01,98235947-3,NATURAL,,3640158,14333000,11266000,48,1.33,MARCA_12,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,48,5,3,40,5,20,En Mora Real,78.6,1,0,0,1
901884,27,2027-12-12,N,2000-01-01,98235947-3,NATURAL,,3640158,14333000,11266000,48,1.33,MARCA_12,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,48,5,3,40,5,20,En Mora Real,78.6,1,0,0,1
901884,28,2028-01-12,N,2000-01-01,98235947-3,NATURAL,,3640158,14333000,11266000,48,1.33,MARCA_12,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,48,5,3,40,5,20,En Mora Real,78.6,1,0,0,1
901884,29,2028-02-12,N,2000-01-01,98235947-3,NATURAL,,3640158,14333000,11266000,48,1.33,MARCA_12,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,48,5,3,40,5,20,En Mora Real,78.6,1,0,0,1
901884,30,2028-03-14,N,2000-01-01,98235947-3,NATURAL,,3640158,14333000,11266000,48,1.33,MARCA_12,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,48,5,3,40,5,20,En Mora Real,78.6,1,0,0,1
901884,31,2028-04-14,N,2000-01-01,98235947-3,NATURAL,,3640158,14333000,11266000,48,1.33,MARCA_12,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,48,5,3,40,5,20,En Mora Real,78.6,1,0,0,1
901884,32,2028-05-15,N,2000-01-01,98235947-3,NATURAL,,3640158,14333000,11266000,48,1.33,MARCA_12,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,48,5,3,40,5,20,En Mora Real,78.6,1,0,0,1
901884,33,2028-06-15,N,2000-01-01,98235947-3,NATURAL,,3640158,14333000,11266000,48,1.33,MARCA_12,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,48,5,3,40,5,20,En Mora Real,78.6,1,0,0,1
